Batch 0: Loss: 0.6381527781486511, Acc: 50.00%, Labels: [1, 0]
Batch 12: Loss: 1.3928604125976562, Acc: 0.00%, Labels: [0]
Batch 0: Loss: 0.8074131608009338, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 1.3982611894607544, Acc: 0.00%, Labels: [0, 0]
Batch 0: Loss: 0.2935459613800049, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.7346658706665039, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.3232594132423401, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.2625855207443237, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 1.307884931564331, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 0.7285259366035461, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.680151641368866, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.3636423349380493, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.6876587271690369, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.42499077320098877, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.42804163694381714, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.39599812030792236, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.41625672578811646, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.7181806564331055, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.4230116605758667, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.4201536178588867, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.4316432476043701, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.4160568416118622, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.8952722549438477, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.4086262881755829, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.5895573496818542, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.6712645888328552, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.6419380307197571, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.6936507821083069, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.36340421438217163, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.39717501401901245, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.9162715673446655, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.37528544664382935, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.7790634632110596, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.3633711338043213, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.34552085399627686, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.3368372321128845, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.6927996277809143, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.9530972242355347, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.33092862367630005, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3308463394641876, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.30621153116226196, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.2870311737060547, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.749273955821991, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.27776721119880676, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 1.4737753868103027, Acc: 0.00%, Labels: [0, 0]
Batch 10: Loss: 0.7326660752296448, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.7151955366134644, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.24682563543319702, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.27553483843803406, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2625880837440491, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.20713116228580475, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.22620949149131775, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.2095494419336319, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.20839722454547882, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.20352250337600708, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.21605601906776428, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.7812591791152954, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.21296750009059906, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.19348472356796265, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.986470639705658, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.15969029068946838, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.776875615119934, Acc: 0.00%, Labels: [0, 0]
Batch 2: Loss: 0.6860331892967224, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.9154061079025269, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.16596773266792297, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.17034074664115906, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.165970578789711, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.0876156091690063, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.16753257811069489, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.8269399404525757, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.15055522322654724, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.15597133338451385, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.6940383315086365, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 1.8086329698562622, Acc: 0.00%, Labels: [0, 0]
Batch 5: Loss: 0.6546381711959839, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.23718300461769104, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.22023600339889526, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.20416653156280518, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.5539617538452148, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.3436530828475952, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.1592634916305542, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.20168694853782654, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 1.0478886365890503, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.23995593190193176, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.5893874168395996, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.2612133324146271, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.2694147229194641, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 1.463627576828003, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.5537626147270203, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.3345346748828888, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3225157558917999, Acc: 100.00%, Labels: [0, 1]
Batch 9: Loss: 0.2813623547554016, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.4102853536605835, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.30938419699668884, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 1.4931566715240479, Acc: 50.00%, Labels: [0, 0]
Batch 10: Loss: 0.30730605125427246, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.30814239382743835, Acc: 100.00%, Labels: [1, 0]
Batch 10: Loss: 0.2929545044898987, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.42229411005973816, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.2873479127883911, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.28831079602241516, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.4523840844631195, Acc: 50.00%, Labels: [0, 1]
Batch 12: Loss: 0.2702462077140808, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.2836971879005432, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.29505693912506104, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.450087547302246, Acc: 0.00%, Labels: [0]
Batch 0: Loss: 0.3077842593193054, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.33364027738571167, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.3347591757774353, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.5618909001350403, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.2519841492176056, Acc: 100.00%, Labels: [1, 0]
Batch 1: Loss: 0.4152262210845947, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.5828394889831543, Acc: 50.00%, Labels: [1, 1]
Batch 1: Loss: 0.3292090892791748, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.4081188440322876, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.2814236283302307, Acc: 100.00%, Labels: [1, 0]
Batch 2: Loss: 0.2993104159832001, Acc: 100.00%, Labels: [0, 1]
Batch 2: Loss: 0.4205745756626129, Acc: 50.00%, Labels: [1, 1]
Batch 3: Loss: 0.6395547389984131, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.37399736046791077, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.3140415549278259, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.2761628329753876, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.3036116063594818, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.3893646001815796, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 1.6619482040405273, Acc: 50.00%, Labels: [0, 0]
Batch 4: Loss: 0.42847901582717896, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 1.1724563837051392, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 1.2699089050292969, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.25734826922416687, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.3385041654109955, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.6636559963226318, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 0.26084834337234497, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.7886390686035156, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 1.6000661849975586, Acc: 0.00%, Labels: [0, 0]
Batch 7: Loss: 0.2583698332309723, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.46910640597343445, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.2661834955215454, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.2878536283969879, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.38039302825927734, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.22787019610404968, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 1.0339744091033936, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 1.0184097290039062, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.32014328241348267, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.24009785056114197, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.6031757593154907, Acc: 0.00%, Labels: [0, 0]
Batch 9: Loss: 1.6005127429962158, Acc: 0.00%, Labels: [0, 0]
Batch 10: Loss: 0.2563296854496002, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.5109446048736572, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.2503940165042877, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.31190699338912964, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.3350377082824707, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.3469591736793518, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.6700999140739441, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.9795910716056824, Acc: 50.00%, Labels: [1, 0]
Batch 12: Loss: 0.23505939543247223, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.2382935732603073, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.2394123524427414, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.24031907320022583, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.24377557635307312, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.2754916250705719, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 1.0619442462921143, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.6931480169296265, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.24811846017837524, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.2371070384979248, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.25131556391716003, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.2551646828651428, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.24906712770462036, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.8639010190963745, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.2290874570608139, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.7017090916633606, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.8227951526641846, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.2401657998561859, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.8488021492958069, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.2420128434896469, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.7084939479827881, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.2211112082004547, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.22792166471481323, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.64231276512146, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.873937726020813, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.24220091104507446, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.22285690903663635, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 1.5130503177642822, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 0.9046088457107544, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.2565200626850128, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.5343470573425293, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 0.2392321676015854, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.3084245026111603, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.3085162937641144, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.26957467198371887, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.8241923451423645, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.6120246648788452, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.6189603805541992, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.2852601110935211, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.7857859134674072, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.299354612827301, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.0711033344268799, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.5848881006240845, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 1.1796940565109253, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.33197420835494995, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.5625068545341492, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.3562951683998108, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.35736459493637085, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 1.3200138807296753, Acc: 0.00%, Labels: [0, 0]
Batch 11: Loss: 0.35385793447494507, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.31975072622299194, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.33727848529815674, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.31379806995391846, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.32089492678642273, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.2724337577819824, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.3083588480949402, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.3405344486236572, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 1.2420823574066162, Acc: 0.00%, Labels: [0, 0]
Batch 0: Loss: 0.36242902278900146, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.9193490147590637, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.36166995763778687, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.367876261472702, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.3840789198875427, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.39899975061416626, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.171455979347229, Acc: 0.00%, Labels: [0, 0]
Batch 2: Loss: 0.7211287021636963, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.7716920375823975, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.6530278325080872, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.5982615351676941, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.35152220726013184, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.3508159816265106, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.2090387344360352, Acc: 0.00%, Labels: [0, 0]
Batch 4: Loss: 0.36909225583076477, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.7434338927268982, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.7559338808059692, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.3765718638896942, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.397185742855072, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.36782917380332947, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.3822126090526581, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.6616686582565308, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.3627167344093323, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.0019636154174805, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.8596678972244263, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.3756546378135681, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.8089836239814758, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.8052197694778442, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.3229966461658478, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.863201916217804, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.33383309841156006, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.7218146324157715, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 1.2435996532440186, Acc: 0.00%, Labels: [0, 0]
Batch 8: Loss: 0.3355161249637604, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3376864790916443, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3238306939601898, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.7712056636810303, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.339511513710022, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.3026459217071533, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.3097110986709595, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.32440268993377686, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 1.2893482446670532, Acc: 0.00%, Labels: [0, 0]
Batch 11: Loss: 0.29079878330230713, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2782731056213379, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.30057549476623535, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.28662431240081787, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.20857103168964386, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.21190857887268066, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.625857949256897, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.24359005689620972, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.23627835512161255, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 1.5264666080474854, Acc: 0.00%, Labels: [0, 0]
Batch 0: Loss: 1.5295441150665283, Acc: 0.00%, Labels: [0, 0]
Batch 0: Loss: 0.23281845450401306, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.7144076824188232, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 1.5163642168045044, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 0.8024176359176636, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 1.0566725730895996, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.2775341272354126, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.28148671984672546, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.7529857158660889, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.24696123600006104, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.2867240607738495, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.7210267186164856, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.287068247795105, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.280159592628479, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.294521301984787, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.7829420566558838, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.8751144409179688, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 1.3927347660064697, Acc: 0.00%, Labels: [0, 0]
Batch 5: Loss: 0.7875619530677795, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.5863595604896545, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.32579079270362854, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.3233110308647156, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3459925055503845, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3469778299331665, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3467164635658264, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3630216717720032, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.37318143248558044, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.36957040429115295, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.3495461344718933, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.748274028301239, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.3030918836593628, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.8606209754943848, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.8518981337547302, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.6869866847991943, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.9563237428665161, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.303408145904541, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.2895044684410095, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3029254674911499, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 1.3606867790222168, Acc: 0.00%, Labels: [0, 0]
Batch 10: Loss: 0.29858505725860596, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.30569911003112793, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.3388999402523041, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2856048345565796, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2785203158855438, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2453548014163971, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.8601828217506409, Acc: 50.00%, Labels: [0, 1]
Batch 12: Loss: 1.5758886337280273, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.2217901349067688, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.21703879535198212, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.21945050358772278, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.2448650300502777, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.24873019754886627, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.9351752400398254, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 1.035062313079834, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.8744190335273743, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.8745760917663574, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.22521312534809113, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.22538462281227112, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.2342851608991623, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.6840204000473022, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.2305191457271576, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.9465823769569397, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.8499971628189087, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.863442063331604, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.22117093205451965, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.6437697410583496, Acc: 0.00%, Labels: [0, 0]
Batch 4: Loss: 0.767192006111145, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.27228111028671265, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.2704353630542755, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.2518502175807953, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.2858729958534241, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.9065199494361877, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.2660669684410095, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.7018223404884338, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.7769931554794312, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.7608901262283325, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 1.400280237197876, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 0.8373401165008545, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.6743835806846619, Acc: 50.00%, Labels: [0, 1]
